<start> several musicians playing instruments in a room <end>,1707
<start> 2 persons with horse masks wiggle indoors <end>,93
<start> This appears to be a scene from the play Hamilton. <end>,4124
<start> Woman realizing she is alone in a dark room <end>,3967
<start> man speaks into the microphone on a stage <end>,854
<start> man crawls over the ground on a soccer field at daytime <end>,143
<start> Basketball team in locker room chanting cheers. <end>,2848
"<start> Clips of a male performer singing a, getting mugged, and making love. <end>",2494
<start> a young asian woman wearing a red crab head costume <end>,3005
<start> man moves his head in an airplane <end>,568
<start> A person stroking a cat under it's chin with their thumb. <end>,4822
<start> Blue material dropped into jar of clear liquid <end>,4391
<start> A football player drives the cart around the field <end>,4664
<start> Out-takes of actors in Game of Thrones setting up shot. <end>,2196
<start> a man gets hit by a toy rocket outside at daytime <end>,654
<start> a chinese person speaks and dances in an indoor place <end>,561
<start> a woman talks into a microphone <end>,616
<start> Dog in bathroom enjoys breezes for unseen fan. <end>,4564
<start> 4 men bend at their knees <end>,1499
<start> three persons jumping around on a trampoline at dusk <end>,512
<start> two men at table eat with chopsticks <end>,2354
<start> A man is laying down on his back screaming. <end>,2251
"<start> Somebody is holding a doll figurine, in its fingers, back and forth. <end>",4449
<start> Two Asian girls have a dialog while one is in bed. <end>,3198
<start> Woman demonstrates how to fold a three piece mat. <end>,4268
<start> Asian girl puts on shirt at food table <end>,3081
"<start> grey/white cat jumps up and down on hind legs, <end>",2352
<start> asian woman and two black man dancing in a spaceship set <end>,1307
"<start> Two young Asian men, in closeups, talk fast to each other <end>",2197
<start> Man in military uniform grins in front of old rotary phone <end>,2583
<start> Damp haired bare-chested man talks or sings into standing mike. <end>,4356
<start> a man dances on a stage <end>,1444
<start> Touchdown pass in the end zone in Atlanta Falcon game. <end>,3942
<start> a man walking through a door <end>,96
<start> a european woman with white and black clothes dance with kids <end>,75
<start> a team of cheerleaders performs on a stage 2015 <end>,906
<start> a player knocks down another in a basketball court during a game <end>,2046
<start> woman and man discuss side-by-side in an interview in the studio <end>,1784
<start> a dog is driving a car on a frozen up lake <end>,233
<start> Outside a fat bird with a long beak is walking. <end>,5311
<start> man in full body costume running on a stage <end>,1901
<start> boy jumps off of a bed indoors <end>,1324
<start> a woman strokes another woman indoors <end>,1853
<start> a little pig runs through grass outdoors at daytime <end>,907
<start> a seal plays with a toy in a pool <end>,467
<start> in a bedroom a bright cat paws on a shopping bag <end>,771
<start> A young asian indoors under a table pops up. <end>,4633
<start> hedgehog walks on a street at daytime <end>,313
<start> a cat lies on grass outdoors <end>,1385
<start> Sports team poses for photographs in front of white screen <end>,4514
<start> A daytime street video of an Arab merchant trying to sell goods. <end>,2519
"<start> Two young men fight in street, one falls down <end>",3387
<start> a man talks to a woman indoors <end>,1343
<start> One girl raises camera device on long stick above group of six. <end>,4033
<start> Asian performer practicing dance routine on stage. <end>,2210
<start> Man shimmies in aisle and man facing him laughs. <end>,2013
<start> an asian man on the street in summer comes closer <end>,218
<start> A dog and cat are showing each other affection. <end>,4479
<start> A young woman sings Happy Birthday to You. <end>,2977
<start> Several Asian men wearing pink suits dance in front of people <end>,4179
"<start> In hallway, young man puts on black jacket <end>",4104
<start> a dog jumps over an obstacle onstage <end>,877
<start> man points to the ground in a tv show at daytime <end>,207
<start> A woman in interviewing a kid an she gets upset and cries. <end>,3501
<start> A cooking demonstration of how to make a pepperoni pretzel. <end>,5291
<start> A figure seen through sheer white curtain falls down <end>,4413
"<start> Boys sit on cobbled street wearing jackets, as one sucks on lollipop. <end>",3978
<start> two couples going to a prom party <end>,3416
<start> 2 asian men in a park at daytime hold each others hands <end>,150
<start> a football player is throwing a hail mary at ford field <end>,1115
<start> Woman sits in water at beach. <end>,3446
<start> two woman dancing synchronously on a stage in the evening <end>,1313
<start> Person dressed in yellow smiley-face costume lies down on sidewalk <end>,3058
<start> A video of people at an outdoor arena during the day. <end>,4628
<start> Men are inside playing a soccer game. <end>,2226
<start> 2 soccer players are playing rock-paper-scissors on a soccer field <end>,1637
<start> A baby in a tiger hat is trying to talk. <end>,2391
<start> An animated announcer is discussing soccer altercations. <end>,4657
<start> Girl with a stethoscope listens to a pink wall <end>,4550
<start> two white guys looking into the camera in front of a wall <end>,1276
<start> Kitten bats around a toy with tail handing over him. <end>,4010
"<start> Three black basketball player bump to each other, in a game. <end>",3899
<start> a group of people walks along a hall <end>,118
"<start> Nude female dancer, who is covered in oil, spinning onstage. <end>",2117
<start> Man in white tank top rubs his fingers <end>,2127
<start> Several asian females dancing outdoors next to a pool during the day <end>,4042
<start> Cat on hind legs pawing at small stuffed animal. <end>,2338
<start> one chinese girl sings and the other stands beside her onstage <end>,825
<start> basketball player scoring free throw on a basketball field <end>,1751
<start> A man inside dancing in front of a group of people. <end>,3200
<start> a boy falls down outdoors at daytime <end>,1695
<start> Toddler pushes cat into filled bathtub where toddler sister is. <end>,4163
<start> Men sitting around in a Temple in white outfits. <end>,2258
<start> playing card changing its appearance on a table <end>,168
<start> lad bends over with shoes on feet and hands and laughs <end>,2335
<start> Man with blood smeared face dances in front seat of car <end>,3048
<start> a black man turns around and moves his arms <end>,1551
<start> a woman pointing at herself in a tv show <end>,1451
"<start> Two girls in room with large mirror, one with guitar, both singing. <end>",3381
<start> Images of boys being instructed to lick inflatable balls at command. <end>,3342
<start> group of people in costumes are singing <end>,246
<start> A asian woman coach is urging on a man dragging a sled. <end>,3237
<start> white man speaking in front of a wall <end>,1441
<start> 2 men are fighting in a boxing ring <end>,1032
<start> a man in a costume nods to a woman outdoors at night <end>,1119
<start> white guy getting slapped in the face in a room at daytime <end>,1323
<start> a woman pushing a shopping cart in a mall <end>,412
"<start> A black and white monkey appearing to mouth the words 'hello."" <end>",2678
<start> Man standing by swimming pool pours ice cubes on his head <end>,1984
<start> sports man celebrating in a sports stadium at daytime <end>,1190
<start> Two people hold several small goats who bleat <end>,1951
<start> a car inflames a bush with his exhaust outdoors at daytime <end>,1578
<start> a man is sitting in a cart and points on something <end>,1520
<start> 2 soccer players bumping into each other <end>,286
<start> Female Looks discussed at other Athletes. <end>,2645
<start> a man is sitting at a pool table <end>,486
<start> An outdoor video screen shows a male singing happy birthday <end>,4759
<start> a woman is holding a microphone <end>,1342
"<start> A performer,while holding a mike, coming across stage and falling. <end>",2142
<start> two young girls reenacting a school show <end>,2392
<start> 2 men are sitting behind microphones <end>,572
<start> 2 men wearing shorts in a grocery store <end>,913
<start> a baby sitting on a sofa responds to greetings from a woman <end>,3002
<start> a man sleeping wakes up after dreaming about playing baseball <end>,3481
<start> a group of 5 woman give a interview <end>,853
<start> Two boxers are on the arena stage pushing each other. <end>,4150
<start> a man spits out and throws a stick <end>,707
<start> a dog runs against a couch indoors at daytime <end>,1011
<start> an asian woman wiggles with her arms <end>,635
<start> two men sing and one of them plays on guitar at home <end>,1628
<start> a group of men running and chanting <end>,2937
<start> Beckham scoring a goal on the field in a daytime soccer game. <end>,3132
<start> two Asian girls wearing vests with logos with subtitles <end>,2297
<start> A kid is holding a flaming torch in a room. <end>,3478
<start> The ocean view from a cliff. <end>,2422
<start> woman woman speak and move her hand home night <end>,909
<start> 2 large men sitting in a golf cart <end>,1520
<start> a man jumps into the air in a gym <end>,162
<start> large black dog in room reacts to person talking by tilting head <end>,2313
"<start> White man say he ""does not care anymore."" <end>",3104
"<start> A cute brown dog, is playing in the water in the bucket. <end>",4185
<start> person turns the tv off in a living room <end>,1405
<start> A man talking into the camera. <end>,3327
<start> Two Japanese singers at a concert with a large crowd <end>,4984
<start> Two men hold hands as they skydive. <end>,4147
<start> Basketball game with a player making an over-the-shoulder pass. <end>,2133
<start> a woman makes a grimace in a room <end>,1182
"<start> Couple of white football players, interacting as if to tackle, with onlookers. <end>",3194
<start> A big guy practicing hitting the ball with a bat. <end>,2985
<start> A vending machine is spewing a ticket that looks like a CD <end>,4333
<start> an asian man in a clothing store embraces an other person <end>,69
"<start> Players in daytime Football game, running to stop a touchdown. <end>",2022
<start> 2 persons sing in a car at daytime <end>,1183
<start> a woman plays a video game indoors <end>,167
"<start> A making of a wrapped filled dates dish, in the kitchen. <end>",3177
<start> a woman sings into the microphone outdoors at daytime <end>,245
<start> man puts something into a pot in a kitchen <end>,553
<start> Quick scenes from TV show Grey's Anatomy with music in the background <end>,2131
<start> Five people in car sing and wave arms <end>,2499
<start> a toddler jumps of the bed <end>,2810
<start> a soccer player is scoring a goal on a soccer field <end>,1500
<start> Four black men dance around on steps in front of trees <end>,4374
<start> White cat sees stuffed tiger toy and leaps several feet backward <end>,2379
<start> a man doing a slam dunk <end>,1619
<start> a woman shakes her head slowly <end>,1645
<start> black woman moving hands while talking at a table at daytime <end>,1387
<start> A talk show host leans over and violently musses Donald Trump's hair. <end>,4837
<start> Adult hand rapidly chucks baby's chin. <end>,4219
<start> Football punter drops ball and then is tackled <end>,3052
<start> A sign shows the price of gas. <end>,3257
"<start> Arabian crowd on city streets demonstrate, holding signs and flag. <end>",4480
<start> men are dancing in several locations <end>,913
<start> white guy playing the guitar in a room <end>,687
<start> a baseball player is getting hit by a baseball <end>,1693
<start> One attorney is allowed to return to his legal practice. <end>,2658
<start> Group of young boys and girls make faces while some eat snacks. <end>,4698
<start> One man is handing another man a bowl so they can eat. <end>,2354
<start> a man is singing on a stage <end>,1562
<start> a cat moves his paws indoors <end>,322
<start> A Japanese women/girl tearing a paper in two and then regretting it. <end>,4830
<start> a man is walking down the street outdoors at daytime <end>,1051
<start> Young asian male dances on a car roof and falls off <end>,4501
<start> Close-up video with sound-over effects of a boy singing with sound effects. <end>,2861
<start> Man wearing tie-dyed pink shirt and hat eats flatbread <end>,4665
<start> umbrellas fly on a beach at daytime <end>,1284
<start> a group of men is dancing on a stage <end>,283
<start> Video war game with action including shooting down of a helicopter <end>,3514
"<start> Guys eating popsicles in a garage, with one dancing to the music. <end>",2147
<start> 2 men playing a tennis match on a tennis court <end>,531
<start> Woman talks to still figure of another woman with large circular earrings <end>,2784
"<start> Outside, a man comes down a sliding board and falls off. <end>",5186
<start> Scuba diver under water with full scuba gear and fishes swimming around. <end>,3141
"<start> In gym, man lifts exercise machine up and down over his head <end>",2620
<start> Asian girl wears large black glasses in Pizza Hut <end>,2800
<start> Spouts of dancing water at night change colors. <end>,5102
<start> a cat jumps on a chair indoors <end>,542
<start> Two babies in diapers stand in front of a refrigerator <end>,4769
<start> persons celebrate in a wood in the evening <end>,1545
<start> a baseball player is stretching his arm at daytime <end>,562
<start> Two young men sitting in front of each other talking. <end>,3340
"<start> clips of a smiling asian girl to ""#1"" music. <end>",2242
<start> Cat that had been grooming another suddenly starts biting. <end>,1989
<start> A football player is talking about touchdowns. <end>,3939
<start> A man playing a set of drums. <end>,2528
<start> A tan and white cat slowly lowers its head. <end>,5144
<start> Lion cub being tickled and falling asleep. <end>,3957
<start> Video clips of performers dancing to music and light show. <end>,2448
"<start> at night, multiple persons stand in the front of metal fences <end>",976
"<start> Three people are performing in a play, <end>",3214
"<start> Outside on a street, a man runs playing a tuba. <end>",5183
"<start> Young asian males play rock, paper, scissors game indoors <end>",4652
"<start> Inside a stadium, men are running across the stage. <end>",3564
<start> A black man is being interviewed on camera. <end>,5218
<start> A lobster on a moving skate board. <end>,2480
<start> A robot dog is trying to play with a live puppy. <end>,4431
<start> a man gets picked up by a huge hand in a room <end>,487
<start> Blond woman in dress shop runs into glass wall. <end>,4804
<start> A young man eating a large lollypop in front of a camera. <end>,3163
<start> a girl dances in front of a mirror <end>,1024
<start> Music video with a man in it. <end>,3331
<start> in a desert a african man is walking <end>,374
<start> An Asian woman is singing to a crowed while being made up. <end>,1975
"<start> A kid dressed as Mickey Mouse is break dancing, outdoors. <end>",2017
<start> Football players kick a soccer ball around on the sidelines <end>,4186
<start> A woman is smiling into the camera. <end>,2237
<start> A small kitten is drenched sitting in a cup of liquid inside <end>,4537
<start> Girl dancing around desk; music in background. <end>,2339
<start> a man riding a bike on a road <end>,1775
"<start> Black person dances in parking lot, with special effects lighting <end>",2820
<start> Baseball game in progress; number 37 hits ball and starts running. <end>,2719
"<start> three dogs on dirt path, one tries to catch thrown stick <end>",2302
"<start> Jeb Bush, presidential candidate is speaking at an arena. <end>",2811
<start> a man cries into the camera indoors at daytime <end>,1640
<start> a man comes into the room of a boy <end>,190
<start> in a living room the little dog nelly pose for the camera <end>,1134
<start> a man in an american football helmet is talking at daytime <end>,450
<start> Four caucasian guys playing stringed instruments and practicing a song. <end>,2596
<start> Rapid re-play of young woman laughing and clapping. <end>,3096
<start> dog puts his nose into a mouth of a woman indoors <end>,497
<start> Seven guys dance on stage with fire display behind them <end>,2824
<start> A set of two men appear in several clips. <end>,2890
<start> 3 dogs manipulated thrown object successfully <end>,2302
<start> Asian students playing a mime-game on stage. <end>,2097
<start> Man talks while blue car bounces up and down behind him <end>,2809
"<start> Inside a car, five caucasian men are singing and clapping. <end>",3627
"<start> Two asian comedians, in a Martin-Lewis like performance, on stage. <end>",2029
<start> A volley ball game being watched in a gym. <end>,3934
<start> a man hits another man with a ball on a volleyball field <end>,834
<start> monkey being surprised behind a glass panel <end>,1892
<start> 5 youth singers appearing for the Sexy Zone feature program. <end>,2308
<start> a cat stands on hind legs indoors <end>,1482
<start> man touches his head in a tv show <end>,926
<start> some chemicals catching fire in a laboratory <end>,1396
<start> A tan and white puppy climbs a carpeted stairway in a home. <end>,5348
<start> on a podium multiple chinese people perform a play <end>,645
"<start> Two people are performing summersaults backwards, at a performance. <end>",4337
<start> a man speaks in front of a microphone <end>,930
<start> man hits a ball on a volleyball field <end>,1172
<start> a basketball player fails at shooting a hoop on a basketball court <end>,1241
<start> a person is wearing pink suit <end>,1094
<start> man pushes another man away outdoors at night <end>,810
<start> 2 women talk with each other indoors <end>,235
<start> Black and white cat sits upright and scratches at its rear end <end>,4589
<start> boy cuddling with a banana in a kitchen in the evening <end>,435
<start> A black celebrity showing her dress on a red carpet event. <end>,2932
<start> on a baseball field the player with number 73 catch the ball <end>,1029
<start> older male demonstration hand moves toward a punch bag <end>,2341
<start> multiple african persons sing and clap in the bus <end>,513
<start> Two men walking and talking on a soccer field. <end>,3289
<start> Trump at podium with mike talking in North Carolina. <end>,3464
<start> an asian man in a colorful room smiles <end>,740
<start> black guy doing flip in the hallway of a school at daytime <end>,436
<start> Three guys sing and play a guitar. <end>,2942
<start> Four young asian females singing in some type of vehicle <end>,4372
<start> 3 women sit on a couch indoors <end>,1792
"<start> woman with headdress, green dress, holds decorative object, speaks other language <end>",2318
<start> a man chasing a woman on a stage during a play <end>,1673
<start> sports fans or players moving to music in celebration of something. <end>,2687
<start> Girl lies on ledge alongside tall window and rolls off <end>,4207
"<start> Inside on a basketball court, two young caucasian men are fighting. <end>",3813
<start> Adult panda cavorts in the snow. <end>,4169
<start> A person killing a moth on a window with a taser. <end>,2521
<start> a man says something behind 2 microphones <end>,1882
<start> Person does crouching dance in front of three policemen <end>,2573
<start> a man moves his arms up and down <end>,1207
<start> asian boy talking to the camera in front of an interview wall <end>,97
<start> Someone driving behind three sports cars. <end>,2298
"<start> Outside, a group of asian men are singing. <end>",3705
<start> Men on stage talking to the audience. <end>,3185
<start> Man shoves two cleaning mops across floor of basketball court. <end>,4079
<start> Bug-eyes dog stares at camera in home video <end>,3071
<start> Visual responses of a hispanic actress or celebrity to an interview. <end>,2200
<start> A brown and white walking around inside tilts his head back <end>,4749
"<start> Soccer game, at night, with player making a free kick. <end>",3162
<start> white man arguing in a room <end>,667
<start> a man walks with an underpants walks and speaks at home <end>,1065
<start> a black woman in front of a yellow wall is saying something. <end>,1314
<start> Owl on shelf preens wing then lifts and flexes front claw <end>,2619
<start> white child sawing of hand of man outside at daytime <end>,1758
<start> Gray-haired woman sitting in car swings to music <end>,2604
<start> A video of some small creature making noises <end>,4332
<start> White male talking with two stuffed bears <end>,4402
"<start> Couple on balcony, she says she's pregnant, he tries to jump over <end>",2613
<start> Young Asian girl is talking quietly to someone sitting next to her. <end>,2699
<start> a woman moves her butt indoors <end>,1326
<start> a man talks to himself indoors <end>,1743
"<start> A group of entertainers, practicing a routine, on a stage, <end>",4811
<start> a man jumping onto a couch in a living room <end>,672
<start> A rock performer performs on a stage. <end>,3203
<start> A chart graphing data points with zigzag lines. <end>,2646
<start> soccer player holds his shirt on a soccer field <end>,155
<start> Young Asians participate as contestants in a TV quiz show. <end>,3247
<start> Team members are jumping up and down holding a trophy. <end>,2477
"<start> In backstage area, long-haired man waves to people around him <end>",3977
<start> A puppy is enjoying a slice of pizza as a snack. <end>,4125
<start> asian woman laughing at a table <end>,765
<start> Boy twirls long baton then approaches camera and talks. <end>,3852
<start> A young boy is talking to camera and explaining something. <end>,5024
<start> a boy in front of a white wall is saying something. <end>,949
<start> one young model expressed her enthusiasm <end>,2304
<start> a man sings in a car <end>,1
<start> Woman with tattoos deep kisses woman with cleavage <end>,2864
<start> A guy is throwing a bowling ball at the ceiling. <end>,3512
<start> Girl ride on her stomach on motorized wheeled device in grassy field <end>,4642
<start> Rock band (asian) performing for a crowd in a theater. <end>,3451
<start> a man does a moonwalk in kitchen <end>,386
<start> text appears and man looks in different outdoor places <end>,130
<start> Soccer game with a pass and backward kick to goal. <end>,2226
<start> man shows his thumb outdoors at daytime <end>,1765
"<start> Scenes of men comforting and hugging various women; some smiling, some crying. <end>",2393
<start> A world globe is being turned around. <end>,5322
<start> in a kitchen anything trickle to a pink shoe drip off <end>,414
<start> a group of four young Asian men sitting behind a counter <end>,3444
<start> Video clips of a young Brad in various settings and takes. <end>,2426
<start> A little boy with sunglasses on singing in a room. <end>,2495
<start> a soccer player scored a point and other players congratulate him <end>,3388
<start> 2 boys are playing basketball on a basketball court <end>,1835
<start> in a living room 2 european men with guitar are singing <end>,1628
<start> Clips of a rock concert showing the light show and audience. <end>,2629
<start> A young man moving on the floor of a kitchen with music. <end>,3171
<start> a white man kissing a black woman in bed <end>,2554
<start> A man showing a trick using the computer screen <end>,3384
<start> An asian singer responding to a projected light-show in song. <end>,3225
"<start> Spectators are cheering , in a sport game. <end>",3469
<start> otter casually floating around in water at daytime <end>,427
<start> a woman is singing on a stage <end>,1696
<start> young man talking to other person in a tv studio <end>,1564
"<start> A boy, carrying a recycle container holding another boy, enters a room. <end>",5022
<start> Two young men wearing basketball jerseys talk into microphones <end>,4434
"<start> Outdoor soccer, with an amazing head-butt shot for goal. <end>",2034
<start> A young female inside blows smoke rings continuously <end>,4788
<start> Close-up of a young child laughing and being tickled. <end>,2445
<start> Two Asian men appear to be balancing on something while touching fingers. <end>,2021
<start> Girl not wanting to take what is being given to her. <end>,3969
<start> a man hitting his head against a vending machine <end>,850
<start> A young girl wears a metal colander on her head <end>,4060
<start> Little chubby boy dancing to Latin music. <end>,3118
<start> three arabic people arranging their shoes in a room at nighttime <end>,946
"<start> Four people with red hoods on are dancing in a room, <end>",2856
<start> football player slides out of the picture in a locker room <end>,1887
<start> A young Justin Bieber talks into the microphone. <end>,3841
"<start> Four boys are walking holding each other shoulders, outside. <end>",2981
<start> guy walking on the street at nighttime <end>,656
<start> in a subway a african woman attack a person in white clothes <end>,1644
"<start> Four Asian boys, on stage, and congratulating one another. <end>",2736
<start> soccer players missing a penalty kick on a soccer field at daytime <end>,40
<start> A young man gyrates to music performing while holding cane on stage. <end>,3872
"<start> A young kid is arguing with an adult, and spanks him, outside. <end>",2920
<start> a woman on a stage falls into a group of people <end>,1710
<start> Three People in Arab headdress dance while others use drums <end>,3202
<start> people are dancing in a room <end>,1762
<start> a man writes something on a piece of paper indoors <end>,1117
<start> Golden State Warrior player makes arm gestures <end>,3028
<start> A young women dressed in a animal mask is taking a selfie. <end>,3129
<start> Young Asian performer sings on stage as crowd cheers <end>,3024
<start> Ad for berry Match beverage with Asian girl <end>,2184
<start> Polar bear plays with round orange object underwater. <end>,4067
<start> Major League baseball player Azdrubel Cabrera hits a home run <end>,2056
<start> a simulation of an owl asking a bird to stop hitting him <end>,2517
<start> a basketball player slam dunks a basketball on a basketball court <end>,1239
"<start> Four dogs, one rides a hobby horse, with small child <end>",3440
<start> a turtle eats a watermelon on a table <end>,709
"<start> A right hand is playing on a keyboard, <end>",4746
<start> a girl holds a toy on a bed at daytime <end>,1715
<start> a man chews outdoors at daytime <end>,1309
<start> a football player catches a ball on a football field <end>,59
<start> A small baby is trying to talk <end>,4435
<start> a boy laughs at the camera in a room <end>,708
<start> Two women in kimonos walk outside with flowering plants <end>,3082
<start> Seated Asian male wearing vest makes hand gestures <end>,2788
<start> Three Asian girls dressed with whitish gowns publicize their plack. <end>,3128
<start> Responses to music of 2 asian boys in a studio. <end>,2249
<start> A woman in a flowing outfit rides on an elliptical machine <end>,4199
<start> a turtle with wide open mouth <end>,593
<start> Lone man on basketball court performs fancy basketball dribbling. <end>,4472
"<start> Four people are dancing and singing behind a white panel, <end>",2451
<start> a woman shows her thumb in a tv show <end>,1817
<start> asian boy doing a basketball trick in a sports hall <end>,1835
"<start> On snowy driveway, girl talks to camera then licks ice cream cone <end>",4187
<start> the hands of a person demonstrate a special lipstick. <end>,1769
<start> Men on a soccer field walking and standing around. <end>,3180
<start> a man in a park lights a bunch of leaves <end>,100
<start> A wedding video of the husband giving the wife cake. <end>,2289
<start> a sportsman runs in the sports hall <end>,876
<start> muscly woman doing mountain climbers in a gym at daytime <end>,401
<start> boy looks at some food in a kitchen <end>,1285
<start> on a scree area a snake is moving and jumping <end>,1903
<start> 3 men stand on a stage <end>,409
<start> Several young women embrace as another woman sings sweetly in the background <end>,2107
<start> boy smiles in slow motion outdoors at daytime <end>,733
<start> an otter dances behind a window at daytime <end>,451
<start> two women dance by moving their ass before the tv at home <end>,1528
<start> a small dog is lying on the legs of someone and barks. <end>,236
"<start> In outdoor park, girl with pigtails yells, then small boy yells back <end>",4073
<start> in a hall multiple men are dancing <end>,671
<start> white guy dancing in a room in the evening <end>,1188
<start> Queen Elizabeth comes out onto the balcony to wave. <end>,2183
<start> a man balance a soccer ball indoors <end>,782
<start> woman in a car wiggles her eyebrows <end>,2294
<start> a car is drifting at daytime <end>,1413
<start> a group of people is wearing red suits <end>,15
<start> a boy holds a book indoors at daytime <end>,617
<start> stripper falling down dancing pole in a strip club at nighttime <end>,324
<start> An ostrich on skies come down a snowy mountain. <end>,2232
<start> Bernie Sanders and Hillary Clinton debate with a moderator <end>,4461
<start> four men walk out into almost empty stadium <end>,2152
"<start> A Philadelphia Eagles fan,a young Caucasian girl, in bedroom, practicing her flexibility. <end>",2922
"<start> A woman is dancing , moving her behind. <end>",2992
<start> Quick clips of young men with lively music in the background <end>,3201
<start> A young Black woman talking and then singing a song. <end>,2940
<start> a basketball player is falling onto another player on a basketball court <end>,1664
<start> 5 young adults pet several dogs on display <end>,2296
<start> Professional athletes dancing in a locker room <end>,2687
"<start> A man in a suit dancing, <end>",2440
<start> in a music stadium a firework during presentation happen <end>,1425
<start> a woman is turning meat on a grill <end>,132
<start> Persons lips part and spittle oozes out. <end>,4757
<start> Young girl with missing teeth talks to camera. <end>,4251
<start> Two white kittens lying on a bed one licking the other <end>,4061
"<start> fans cheering, in stands during a playoff game, when four is committed. <end>",3469
<start> in a subway station security personnel seize a person in gray clothes <end>,262
<start> persons walks through a hall in a tv show <end>,1741
"<start> Outside ballpark, man jumps over railing into water to get the ball <end>",2817
<start> Asian girls in fur-trimmed red capes sing Christmas song and point fingers <end>,1944
<start> On a grassy field three people in scouting uniforms move their arms <end>,3664
<start> woman speaks into a microphone outdoors at daytime <end>,1388
<start> a man speaks into the camera in front of a coast <end>,1609
<start> a man with an umbrella talks into a microphone outdoors <end>,1127
<start> a cheerleader show with artistic moves is shown. <end>,906
<start> Man with mike announcing snow sledding is knocked down by one. <end>,3972
<start> Black man wearing lime green shorts moves his hips on a sidewalk <end>,4577
<start> young chinese man with yellow jacket doing some grimace <end>,1518
<start> 5 men stand in a row <end>,1913
<start> a black man reads a paper <end>,657
<start> Gymnast does very high back flips in gym <end>,2169
<start> Girl in white robe walks across lawn to white covering <end>,4529
<start> homeless man receiving bag of food outside in the evening <end>,1057
<start> a dog shakes off two puppies who were smelling his belly <end>,2556
<start> black guy putting metal in a socket-outlet in a room <end>,255
"<start> a performer, in costume, receives shouts from a crowd. <end>",5045
<start> Several people at indoor facility jumping on large trampoline <end>,4130
<start> Outdoor video of a bizarre tee shot on golf course.. <end>,2254
<start> woman falls down in a gym <end>,1123
<start> a chinese man speaks and moves his head at home <end>,1518
<start> white girl talking to the camera in a room <end>,1399
<start> a crowd of people dance together <end>,1752
<start> men play guitars on a stage <end>,899
<start> person slips in a tv show <end>,744
"<start> Two young asian boys, one sitting and the other responding with laughs. <end>",2465
<start> black guy getting pranked in a room in the evening <end>,392
<start> a plastic puppet bobs up and down at daytime <end>,1137
<start> a football player tackles another football player on a football field <end>,869
"<start> Child on trampoline responds to man by saying ""someday you'll be dead"" <end>",2019
<start> Asian female performers scream on stage before an audience <end>,2083
<start> A black woman dancing at a part or celebration with elaborate moves. <end>,2398
<start> a little cat is following the camera and meows to it <end>,12
<start> an otter moves his body in an enclosure at daytime <end>,451
<start> Man waves at another holding a paint gun <end>,3489
<start> a man dances after shooting a gun <end>,1197
"<start> Outside, a skater uses his skateboard to make a jump. <end>",5277
<start> Asian man eats something with a spoon and then covers his mouth <end>,4002
<start> Two young asian males demonstrating karate moves at an indoor venue. <end>,4229
<start> 2 asian woman in red clothing walk <end>,1449
<start> A man talking on a television. <end>,3111
<start> on a podium a blond woman is singing <end>,824
<start> Woman in black suit yells then falls into arms of a man <end>,2804
<start> Cat hops several times and man laughs in this home video <end>,2235
<start> 2 asian girls are talking to 2 kids and start laughing. <end>,989
<start> Singer Dinah Jane performs on a music video. <end>,1936
"<start> Child kneels by swimming pool, slaps water then dances <end>",2813
<start> white guy talking while looking away from the camera in a room <end>,1344
<start> A large tiger in a cage. <end>,5386
<start> car drifting around on a frozen lake in the winter <end>,233
<start> Performers leaving hotel with fans looking on. <end>,2165
<start> Two boys going down a street in the water. <end>,3983
"<start> A young asian girl speaking on camera, in a studio. <end>",2657
<start> Young Asian man shouting into mic. Girl with long brown hair claps. <end>,2695
<start> a group of women dancing on a stage <end>,1303
<start> a man unsuccessfully attempts to score a point in a soccer game <end>,3162
"<start> A cat, pushing himself in a wagon through a kitchen. <end>",2262
<start> Newscast of a burning house which suddenly has large explosion. <end>,4697
<start> Toddler rides his trike down hill and runs into inflated plastic wall. <end>,3999
<start> Seven people walk up to top of jumbled rocks on sunny day. <end>,1960
<start> a hedgehog walks over a street at daytime <end>,313
<start> a woman dances on a stage <end>,892
<start> A black race car is driving noisily on the road. <end>,4526
<start> a group of people playing a basketball match in a sports hall <end>,17
"<start> A brown dog , and a white and orange, cat are cuddling. <end>",4479
<start> small black woman dancing on a street at daytime <end>,933
<start> Japanese woman with blonde hair waves and nods to cheering room <end>,2319
<start> two girls talking to the camera outside at daytime <end>,1153
<start> a boy starts to cry outdoors at daytime <end>,1299
"<start> at night, two women walks next to the children <end>",75
<start> 2 person in a supermarket are throwing things at each other. <end>,693
<start> a black man slaps his head <end>,554
"<start> Little boy, in a home video, says some unintelligible words <end>",2035
<start> A young black male outside during the day talking to the camera. <end>,4338
"<start> On a table, the components of a black bag are being demonstrated. <end>",5212
<start> Woman goes from expressing anger to a smile and singing. <end>,2940
<start> Girls playing in game for video. <end>,3941
<start> a group of people in a room dances <end>,477
"<start> In playroom infant lifts toy barbells, throws them down and yells <end>",3958
<start> a woman getting hit by a wave <end>,1858
<start> Various scenes to a movie with the same people in them. <end>,2196
<start> A basketball player is talking into the microphone. <end>,3263
<start> A music video showing different scenes. <end>,3311
<start> A young white in a bedroom says she wants to kill herself <end>,4760
<start> Young man does pushups as rap plays in the background <end>,3135
<start> football players push a camera outdoors <end>,897
<start> white man talking to the camera outside at daytime <end>,450
